positionName,companyShortName,city,companySize,education,financeStage,industryField,salary,平均薪资,workYear
游戏数据分析师(J9SG1),大蓝网络,广州,150-500人,本科,不需要融资,"游戏,移动互联网",15k-25k,20.0,3-5年
数据分析师（广州）,滴普科技,广州,500-2000人,本科,A轮,"企业服务,数据服务",10k-18k,14.0,3-5年
推广与数据分析专员,青木科技,广州,500-2000人,本科,未融资,电商,5k-10k,7.5,不限
风控数据分析师,如祺出行,广州,150-500人,本科,未融资,汽车丨出行,20k-35k,27.5,3-5年
数据分析负责人,如祺出行,广州,150-500人,本科,未融资,汽车丨出行,40k-60k,50.0,5-10年
数据分析师（医学大数据）,广东顺德中山大学卡内基梅隆大学国际联合研究院,广州,15-50人,硕士,不需要融资,"人工智能,区块链",16k-19k,17.5,3-5年
数据分析师-广州,希为科技,广州,50-150人,本科,不需要融资,"企业服务,金融",10k-20k,15.0,1-3年
BI数据分析,CLPS,广州,500-2000人,本科,未融资,"数据服务,金融",10k-15k,12.5,3-5年
高级数据分析专员,星辉游戏,广州,500-2000人,本科,上市公司,游戏,15k-25k,20.0,1-3年
大数据分析师,南方报业,广州,2000人以上,本科,不需要融资,其他,10k-20k,15.0,3-5年
数据分析师（Python）,乐其电商,广州,500-2000人,本科,不需要融资,电商,8k-12k,10.0,1-3年
数据分析助理,蓝光智能,广州,50-150人,大专,天使轮,"数据服务,物联网",4k-5k,4.5,1-3年
游戏数据分析师,4399游戏,广州,500-2000人,本科,不需要融资,游戏,8k-15k,11.5,不限
主任数据分析师,欧派,广州,2000人以上,本科,上市公司,"消费生活,硬件",20k-27k,23.5,5-10年
数据分析,讯汇科技,广州,150-500人,本科,不需要融资,"移动互联网,社交",7k-12k,9.5,3-5年
数据分析师,中烁网络,广州,150-500人,本科,不需要融资,游戏,15k-25k,20.0,3-5年
数据分析师,数鹏通科技,广州,150-500人,本科,未融资,移动互联网,10k-18k,14.0,1-3年
电商数据分析助理,周生生ChowSangSang,广州,2000人以上,大专,上市公司,"电商,其他",3k-5k,4.0,不限
资深数据分析师-GZ,深演智能,广州,150-500人,本科,D轮及以上,"移动互联网,广告营销",12k-20k,16.0,1-3年
管理培训生（数据分析类）,维达纸业（中国）有限公司,广州,2000人以上,本科,上市公司,其他,6k-8k,7.0,应届毕业生
数据分析专员（人力方向）,广州新东方学校,广州,500-2000人,本科,上市公司,教育,6k-9k,7.5,1-3年
实习数据分析师-CIA,DataStory,广州,150-500人,本科,B轮,数据服务,2k-3k,2.5,应届毕业生
数据分析文员,珠海汇流,广州,150-500人,大专,不需要融资,企业服务,3k-5k,4.0,应届毕业生
数据分析实习生,小鹏汽车,广州,2000人以上,本科,B轮,汽车丨出行,3k-4k,3.5,应届毕业生
数据分析师,智品网络,广州,50-150人,本科,A轮,"移动互联网,电商",18k-25k,21.5,3-5年
数据分析师,盈富斯,广州,150-500人,大专,C轮,电商,7k-12k,9.5,1-3年
高级数据分析师,Bigo,广州,2000人以上,本科,上市公司,"移动互联网,社交",25k-40k,32.5,3-5年
数据分析师,广州蓝徒网络科技有限公司,广州,500-2000人,本科,未融资,移动互联网,5k-8k,6.5,1-3年
数据分析师（社会化媒体）,明略科技集团,广州,2000人以上,本科,D轮及以上,"数据服务,广告营销",6k-8k,7.0,不限
数据分析岗（业务方向）,广发银行信用卡中心,广州,2000人以上,本科,不需要融资,金融,20k-40k,30.0,5-10年
数据分析专家（电销业务）,广发银行信用卡中心,广州,2000人以上,本科,不需要融资,金融,12k-20k,16.0,3-5年
数据分析师,智品网络,广州,50-150人,本科,A轮,"移动互联网,电商",17k-27k,22.0,1-3年
资深游戏数据分析师,网易,广州,2000人以上,本科,上市公司,电商,20k-35k,27.5,3-5年
游戏数据分析师-广州,网易,广州,2000人以上,本科,上市公司,电商,15k-20k,17.5,1-3年
高级数据分析师,唯品会,广州,2000人以上,本科,上市公司,电商,12k-24k,18.0,3-5年
数据建模工程师,美的电商,广州,2000人以上,本科,上市公司,电商,12k-15k,13.5,3-5年
数据分析工程师（BI）,美的电商,广州,2000人以上,本科,上市公司,电商,12k-15k,13.5,3-5年
车辆数据分析测试工程师,火烈鸟网络,广州,150-500人,本科,B轮,"移动互联网,游戏",5k-8k,6.5,不限
车辆数据分析测试工程师,火烈鸟网络,广州,150-500人,本科,B轮,"移动互联网,游戏",5k-8k,6.5,不限
数据分析师,广汽蔚来,广州,150-500人,本科,A轮,汽车丨出行,10k-16k,13.0,3-5年
数据分析,Fordeal,广州,2000人以上,本科,C轮,"电商,移动互联网",6k-10k,8.0,1-3年
数据分析师,广东智源,广州,50-150人,本科,不需要融资,"移动互联网,企业服务",5k-10k,7.5,不限
高级数据分析师,趣丸,广州,500-2000人,本科,不需要融资,游戏,20k-25k,22.5,5-10年
数据分析师,有车以后,广州,150-500人,本科,C轮,移动互联网,12k-18k,15.0,3-5年
业务数据分析/运营,明略科技集团,广州,2000人以上,本科,D轮及以上,"数据服务,广告营销",12k-16k,14.0,3-5年
数据分析,大麦电商,广州,150-500人,本科,天使轮,"电商,企业服务",6k-10k,8.0,1-3年
数据分析师,BBGAME,广州,150-500人,大专,天使轮,游戏,10k-15k,12.5,1-3年
数据分析师,蓝月亮,广州,2000人以上,本科,不需要融资,消费生活,8k-16k,12.0,不限
高级数据分析师,高奈特,广州,150-500人,本科,上市公司,"信息安全,数据服务",20k-25k,22.5,3-5年
数据分析师,参数,广州,15-50人,本科,不需要融资,移动互联网,7k-10k,8.5,1-3年
数据分析师-交易方向 (MJ000083),搜款网 VVIC,广州,500-2000人,本科,不需要融资,"电商,企业服务",16k-24k,20.0,3-5年
数据建模/数据可视化,广东亿迅,广州,2000人以上,不限,不需要融资,通讯电子,10k-20k,15.0,3-5年
数据分析总监,广州方舟医药有限公司,广州,500-2000人,本科,B轮,"电商,医疗丨健康",25k-40k,32.5,5-10年
数据分析师,芳禾数据,广州,15-50人,本科,A轮,"移动互联网,企业服务",15k-25k,20.0,1-3年
数据分析专员,三七互娱,广州,2000人以上,本科,上市公司,游戏,10k-20k,15.0,应届毕业生
高级数据分析师,君海游戏,广州,500-2000人,本科,上市公司,游戏,15k-25k,20.0,5-10年
商业化数据分析,Bigo,广州,2000人以上,本科,上市公司,"移动互联网,社交",15k-30k,22.5,1-3年
数据分析员,广东睿盟科技,广州,50-150人,本科,不需要融资,"移动互联网,其他",5k-10k,7.5,不限
数据分析师,信用生活,广州,50-150人,本科,A轮,"移动互联网,金融",15k-30k,22.5,3-5年
数据分析师,千春信用,广州,15-50人,本科,不需要融资,"企业服务,金融",4k-6k,5.0,不限
数据分析专员,链家广州分公司,广州,2000人以上,本科,C轮,"消费生活,其他",8k-12k,10.0,1-3年
商业数据分析师（广州）,驰骛科技ChiefClouds,广州,50-150人,本科,A轮,"数据服务,移动互联网",10k-20k,15.0,1-3年
数据运营（数据分析）,广汽蔚来,广州,150-500人,本科,A轮,汽车丨出行,10k-16k,13.0,3-5年
数据分析师（交易方面）,宏鸿钥科技,广州,150-500人,本科,未融资,"企业服务,其他",20k-30k,25.0,5-10年
高级数据分析师,广发证券,广州,2000人以上,本科,上市公司,金融,25k-45k,35.0,1-3年
推广与数据分析专员,青木科技,广州,500-2000人,大专,未融资,电商,6k-8k,7.0,1-3年
数据分析总监,大麦电商,广州,150-500人,本科,天使轮,"电商,企业服务",15k-30k,22.5,5-10年
游戏数据分析师,广州游爱,广州,500-2000人,本科,上市公司,"移动互联网,游戏",13k-26k,19.5,3-5年
电商数据分析主任,谢瑞麟珠宝,广州,2000人以上,本科,上市公司,电商,8k-9k,8.5,3-5年
数据分析员,赛惟,广州,50-150人,本科,不需要融资,企业服务,6k-9k,7.5,不限
高级数据分析工程师 (MJ000613),荔枝,广州,500-2000人,本科,上市公司,社交,20k-30k,25.0,3-5年
数据分析师-2021届校招,趣丸,广州,500-2000人,本科,不需要融资,游戏,6k-10k,8.0,应届毕业生
数据分析,桔子跑动,广州,15-50人,本科,不需要融资,"人工智能,软件开发",6k-10k,8.0,1年以下
运营数据分析师,参数,广州,15-50人,本科,不需要融资,移动互联网,7k-10k,8.5,1-3年
市场数据分析主管,亚美,广州,500-2000人,本科,不需要融资,移动互联网,10k-15k,12.5,5-10年
数据分析师,虎牙科技,广州,2000人以上,本科,上市公司,"社交,游戏",12k-18k,15.0,1-3年
数据分析师,信创电子,广州,50-150人,本科,不需要融资,"电商,企业服务",15k-22k,18.5,3-5年
高级数据分析师 (MJ003146),欢聚集团（JOYY Inc.）,广州,2000人以上,本科,上市公司,文娱丨内容,18k-30k,24.0,3-5年
数据分析师 (MJ003027),欢聚集团（JOYY Inc.）,广州,2000人以上,本科,上市公司,文娱丨内容,10k-20k,15.0,1-3年
数据分析,桔子跑动,广州,15-50人,本科,不需要融资,"人工智能,软件开发",4k-6k,5.0,应届毕业生
数据分析师,巴图鲁公司,广州,500-2000人,本科,C轮,汽车丨出行,7k-10k,8.5,1-3年
数据分析,数云,广州,150-500人,本科,C轮,"企业服务,数据服务",8k-15k,11.5,1-3年
高级数据分析师,唯品会,广州,2000人以上,本科,上市公司,电商,15k-30k,22.5,3-5年
数据分析工程师,云算力,广州,15-50人,本科,天使轮,"人工智能,区块链",4k-8k,6.0,1年以下
数据分析师,仁里商务,广州,500-2000人,本科,不需要融资,"电商,其他",5k-8k,6.5,1-3年
数据分析师,广州达信,广州,50-150人,本科,未融资,数据服务,6k-9k,7.5,1-3年
数据分析师,绿瘦集团,广州,2000人以上,本科,不需要融资,"移动互联网,电商",8k-11k,9.5,1-3年
数据分析专员,广州棒谷科技股份有限公司,广州,2000人以上,不限,不需要融资,电商,6k-8k,7.0,不限
数据分析师,百布,广州,500-2000人,大专,D轮及以上,移动互联网,15k-25k,20.0,3-5年
数据分析,中工水务,广州,50-150人,大专,不需要融资,"移动互联网,企业服务",5k-7k,6.0,1年以下
数据分析专家,全量全速,广州,50-150人,本科,天使轮,电子商务,18k-24k,21.0,5-10年
数据分析师,广州银行信用卡中心,广州,2000人以上,本科,不需要融资,金融,10k-15k,12.5,1-3年
数据分析师,玄武科技,广州,500-2000人,本科,上市公司,企业服务,15k-22k,18.5,3-5年
数据分析师,BW,广州,15-50人,本科,未融资,"企业服务,数据服务",5k-7k,6.0,应届毕业生
数据分析,三七互娱,广州,2000人以上,本科,上市公司,游戏,6k-10k,8.0,应届毕业生
全栈数据分析工程师,广东广信通信服务有限公司,广州,500-2000人,本科,上市公司,"企业服务,信息安全",15k-20k,17.5,3-5年
数据分析工程师,广东广信通信服务有限公司,广州,500-2000人,本科,上市公司,"企业服务,信息安全",10k-20k,15.0,5-10年
数据分析师,聚客网络,广州,少于15人,本科,未融资,移动互联网,4k-8k,6.0,1年以下
数据分析专员,博之林,广州,50-150人,本科,不需要融资,广告营销,6k-8k,7.0,1-3年
数据分析师,盈米财富,广州,50-150人,本科,B轮,"移动互联网,金融",10k-20k,15.0,不限
数据分析师,蜜源新媒体,广州,150-500人,本科,不需要融资,"移动互联网,电商",15k-30k,22.5,3-5年
数据分析师,后浪互娱,广州,50-150人,不限,A轮,游戏,7k-10k,8.5,应届毕业生
数据分析专家,游族网络,广州,500-2000人,本科,上市公司,移动互联网,12k-18k,15.0,1-3年
数据分析师,博达祥和,广州,150-500人,本科,未融资,其他,8k-12k,10.0,1-3年
数据分析经理,健民医药,广州,150-500人,本科,不需要融资,电商,10k-20k,15.0,3-5年
数据分析专员,武汉佰钧成技术有限责任公司,广州,2000人以上,本科,不需要融资,移动互联网,6k-7k,6.5,1-3年
数据分析专员,链家广州分公司,广州,2000人以上,本科,C轮,"消费生活,其他",7k-12k,9.5,不限
广告投放（信息流/应用商店向/数据分析）,广州速游,广州,150-500人,本科,B轮,"移动互联网,游戏",9k-15k,12.0,1-3年
数据分析师,浩瀚深度,广州,150-500人,本科,上市公司,"硬件,数据服务",15k-25k,20.0,3-5年
数据分析师,柯内特,广州,50-150人,本科,不需要融资,数据服务,8k-15k,11.5,不限
数据分析师,青木科技,广州,500-2000人,本科,未融资,电商,2k-4k,3.0,应届毕业生
大数据分析师（会员画像）,钱大妈,广州,2000人以上,本科,D轮及以上,消费生活,18k-28k,23.0,5-10年
数据分析,优品数据,广州,50-150人,本科,未融资,"数据服务,其他",6k-8k,7.0,1-3年
数据分析,优品数据,广州,50-150人,本科,未融资,"数据服务,其他",6k-8k,7.0,1-3年
数据分析师,预见网络,广州,15-50人,硕士,未融资,企业服务,9k-13k,11.0,不限
高级数据分析师,广州方舟医药有限公司,广州,500-2000人,本科,B轮,"电商,医疗丨健康",10k-15k,12.5,1-3年
数据分析师,海凯伦,广州,15-50人,本科,不需要融资,"信息安全,软件开发",16k-25k,20.5,3-5年
数据分析师,蜗牛保险,广州,500-2000人,本科,B轮,"移动互联网,金融",12k-18k,15.0,3-5年
数据分析师,信用生活,广州,50-150人,本科,A轮,"移动互联网,金融",15k-30k,22.5,3-5年
数据分析师(J10204),中康资讯,广州,150-500人,本科,不需要融资,"移动互联网,医疗丨健康",15k-25k,20.0,3-5年
数据分析（产品运营方向）,金十数据,广州,150-500人,本科,不需要融资,"移动互联网,金融",8k-12k,10.0,3-5年
数据分析师,中伊实业,广州,50-150人,本科,不需要融资,其他,10k-20k,15.0,3-5年
数据分析师,利鑫恒实业,广州,50-150人,大专,未融资,数据服务,6k-8k,7.0,1-3年
微信视频号数据分析 高级工程师,腾讯,广州,2000人以上,硕士,上市公司,社交,25k-50k,37.5,3-5年
微信视频号数据分析工程师,腾讯,广州,2000人以上,本科,上市公司,社交,15k-30k,22.5,1-3年
数据分析师,链家地产,广州,2000人以上,本科,不需要融资,其他,8k-12k,10.0,1-3年
数据分析师,启尔智信息科技,广州,15-50人,大专,未融资,移动互联网,12k-18k,15.0,3-5年
中级数据分析师,巴图鲁公司,广州,500-2000人,本科,C轮,汽车丨出行,9k-13k,11.0,3-5年
中级数据分析师,巴图鲁公司,广州,500-2000人,本科,C轮,汽车丨出行,9k-13k,11.0,3-5年
PowerBI数据分析师,友邦科技,广州,500-2000人,本科,上市公司,"移动互联网,数据服务",10k-20k,15.0,应届毕业生
数据分析专员,仅一科技,广州,50-150人,本科,未融资,移动互联网 数据服务,6k-10k,8.0,1-3年
数据分析,广州创想新域网络科技有限公司,广州,150-500人,大专,未融资,电商,6k-10k,8.0,1-3年
数据分析师,广州拓特网络科技公司,广州,150-500人,本科,不需要融资,电商,7k-10k,8.5,应届毕业生
数据分析师,广州市果肉教育科技有限公司,广州,500-2000人,本科,不需要融资,"移动互联网,教育",15k-30k,22.5,3-5年
数据分析师,广州市果肉教育科技有限公司,广州,500-2000人,本科,不需要融资,"移动互联网,教育",18k-35k,26.5,3-5年
数据分析师,启尔智信息科技,广州,15-50人,大专,未融资,移动互联网,9k-18k,13.5,3-5年
数据分析师,维他奶,广州,500-2000人,本科,上市公司,其他,8k-12k,10.0,不限
数据分析师,舒合医疗器械,广州,50-150人,大专,不需要融资,电商,6k-8k,7.0,1-3年
数据分析师,职教桥,广州,50-150人,本科,未融资,教育,5k-10k,7.5,1-3年
数据分析师,吾蜜,广州,少于15人,本科,天使轮,电商,15k-20k,17.5,3-5年
万达普惠-数据分析师,万达普惠,广州,50-150人,本科,不需要融资,"移动互联网,金融",12k-20k,16.0,3-5年
高级数据分析师（智能业务方向）,百布,广州,500-2000人,本科,D轮及以上,移动互联网,20k-40k,30.0,5-10年
数据分析主管（BI）,卡姿兰集团,广州,500-2000人,不限,未融资,其他,12k-16k,14.0,3-5年
市场数据分析师,冰鸟,广州,150-500人,本科,上市公司,"移动互联网,游戏",5k-10k,7.5,应届毕业生
海外市场数据分析专员,冰鸟,广州,150-500人,本科,上市公司,"移动互联网,游戏",4k-8k,6.0,应届毕业生
数据分析实习生岗位,BW,广州,15-50人,本科,未融资,"企业服务,数据服务",2k-3k,2.5,应届毕业生
